year,month,day,hour,pm2.5,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir
2011.0,8.0,25.0,8.0,117.0,21.0,23.0,1014.0,SE,1.79,0.0,0
2010.0,11.0,22.0,4.0,55.0,-10.0,-5.0,1021.0,cv,0.89,0.0,0
2011.0,11.0,2.0,3.0,34.0,5.0,6.0,1027.0,NW,43.8,0.0,0
2014.0,7.0,2.0,23.0,111.0,21.0,23.0,1003.0,cv,1.78,0.0,0
2011.0,11.0,20.0,10.0,30.0,-11.0,3.0,1032.0,NW,12.08,0.0,0
2013.0,5.0,25.0,16.0,83.0,11.0,30.0,1008.0,SE,14.3,0.0,0
2010.0,1.0,2.0,18.0,170.0,-8.0,-5.0,1027.0,SE,42.46,0.0,0
2010.0,8.0,24.0,22.0,45.0,17.0,21.0,1015.0,cv,0.89,0.0,0
2011.0,11.0,30.0,4.0,238.0,-7.0,-3.0,1037.0,NW,0.89,0.0,0
2013.0,2.0,14.0,16.0,18.0,-23.0,3.0,1026.0,cv,0.89,0.0,0
2014.0,3.0,25.0,22.0,157.0,4.0,14.0,1009.0,cv,0.89,0.0,0
2010.0,7.0,19.0,12.0,270.0,24.0,27.0,1007.0,SE,65.73,0.0,0
2010.0,2.0,12.0,1.0,22.0,-22.0,-6.0,1038.0,NE,14.75,0.0,0
2010.0,2.0,27.0,3.0,29.0,-13.0,-1.0,1021.0,SE,44.22,0.0,0
2012.0,11.0,10.0,7.0,112.0,4.0,6.0,1024.0,NE,1.79,0.0,0
2014.0,1.0,8.0,2.0,9.0,-21.0,-4.0,1033.0,NW,34.41,0.0,0
2012.0,6.0,24.0,3.0,238.0,21.0,23.0,1001.0,SE,4.92,0.0,0
2013.0,7.0,12.0,3.0,74.0,20.0,21.0,1005.0,SE,0.89,0.0,0
2013.0,6.0,5.0,12.0,161.0,17.0,19.0,1012.0,SE,8.95,0.0,0
2012.0,9.0,6.0,23.0,144.0,18.0,18.0,1017.0,cv,1.78,0.0,5
2011.0,11.0,23.0,0.0,6.0,-15.0,0.0,1029.0,NW,146.62,0.0,0
2010.0,8.0,2.0,14.0,65.0,14.0,31.0,1007.0,SE,1.79,0.0,0
2012.0,11.0,13.0,17.0,7.0,-18.0,5.0,1018.0,NW,232.88,0.0,0
2014.0,3.0,31.0,21.0,118.0,8.0,14.0,1015.0,SE,10.73,0.0,0
2010.0,7.0,25.0,22.0,150.0,23.0,29.0,1010.0,SE,38.45,0.0,0
2012.0,9.0,2.0,11.0,9.0,18.0,20.0,1009.0,NW,55.43,0.0,14
2011.0,6.0,21.0,6.0,176.0,19.0,24.0,1004.0,SE,47.84,0.0,0
2014.0,8.0,11.0,14.0,11.0,11.0,33.0,1003.0,NE,4.02,0.0,0
2012.0,6.0,17.0,2.0,58.0,17.0,19.0,1004.0,NW,3.13,0.0,0
2011.0,4.0,29.0,20.0,170.0,13.0,15.0,1000.0,SE,34.43,0.0,0
2014.0,7.0,17.0,19.0,150.0,23.0,28.0,1006.0,cv,2.67,0.0,0
2010.0,10.0,27.0,1.0,42.0,-4.0,-2.0,1034.0,cv,0.89,0.0,0
2012.0,8.0,16.0,11.0,78.0,22.0,29.0,1012.0,cv,1.78,0.0,0
2012.0,1.0,25.0,8.0,48.0,-21.0,-15.0,1025.0,cv,1.78,0.0,0
2011.0,4.0,4.0,14.0,171.0,-9.0,21.0,1022.0,SE,11.17,0.0,0
2013.0,4.0,26.0,8.0,70.0,-2.0,14.0,1013.0,cv,3.56,0.0,0
2012.0,12.0,18.0,20.0,78.0,-14.0,-5.0,1033.0,SE,1.79,0.0,0
2010.0,4.0,25.0,17.0,22.0,7.0,11.0,1013.0,NW,16.98,0.0,1
2013.0,8.0,28.0,17.0,74.0,20.0,25.0,998.0,cv,5.34,0.0,0
2012.0,3.0,13.0,2.0,123.0,-11.0,-2.0,1023.0,SE,7.16,0.0,0
2011.0,5.0,7.0,23.0,50.0,5.0,19.0,1011.0,SE,29.06,0.0,0
2012.0,1.0,7.0,12.0,132.0,-6.0,-5.0,1038.0,NE,3.58,13.0,0
2012.0,5.0,30.0,0.0,11.0,9.0,16.0,1014.0,NE,15.19,0.0,0
2010.0,12.0,23.0,12.0,24.0,-26.0,-6.0,1037.0,NW,94.33,0.0,0
2011.0,11.0,7.0,6.0,32.0,0.0,3.0,1028.0,NW,14.76,0.0,0
2013.0,12.0,4.0,21.0,175.0,-9.0,3.0,1020.0,cv,1.34,0.0,0
2013.0,4.0,14.0,14.0,45.0,-6.0,16.0,1009.0,SE,11.17,0.0,0
2011.0,2.0,5.0,19.0,169.0,-10.0,-4.0,1014.0,NW,4.92,0.0,0
2011.0,9.0,17.0,2.0,24.0,12.0,16.0,1018.0,cv,1.78,0.0,6
2014.0,3.0,5.0,18.0,39.0,-22.0,7.0,1024.0,SE,43.8,0.0,0
2011.0,2.0,3.0,17.0,100.0,-20.0,5.0,1018.0,SE,12.07,0.0,0
2014.0,3.0,15.0,22.0,189.0,-6.0,14.0,1013.0,SE,23.7,0.0,0
2012.0,9.0,20.0,14.0,123.0,16.0,27.0,1012.0,SE,1.79,0.0,0
2010.0,1.0,3.0,10.0,78.0,-11.0,-9.0,1023.0,SE,97.88,15.0,0
2014.0,11.0,20.0,9.0,299.0,-1.0,1.0,1018.0,cv,2.67,0.0,0
2010.0,11.0,19.0,23.0,371.0,0.0,2.0,1012.0,NW,1.79,0.0,0
2010.0,7.0,4.0,7.0,127.0,21.0,28.0,1001.0,cv,0.89,0.0,0
2011.0,4.0,17.0,16.0,44.0,-8.0,17.0,1013.0,NW,130.06,0.0,0
2011.0,9.0,8.0,1.0,69.0,18.0,20.0,1009.0,NW,5.81,0.0,0
2012.0,2.0,9.0,19.0,66.0,-20.0,0.0,1024.0,SE,28.61,0.0,0
2013.0,9.0,8.0,23.0,46.0,15.0,20.0,1015.0,cv,0.89,0.0,0
2010.0,2.0,24.0,15.0,298.0,-2.0,11.0,1002.0,cv,0.89,0.0,0
2014.0,1.0,15.0,13.0,51.0,-22.0,5.0,1030.0,cv,2.68,0.0,0
2011.0,7.0,29.0,20.0,56.0,23.0,24.0,1006.0,NW,18.33,0.0,12
2014.0,2.0,2.0,21.0,7.0,-34.0,2.0,1021.0,NE,14.75,0.0,0
2013.0,4.0,10.0,15.0,17.0,-12.0,12.0,1017.0,NW,167.18,0.0,0
2010.0,2.0,22.0,10.0,80.0,-8.0,0.0,1022.0,SE,23.25,0.0,0
2012.0,4.0,28.0,1.0,46.0,-13.0,14.0,1010.0,NE,8.04,0.0,0
2013.0,4.0,28.0,6.0,91.0,6.0,11.0,1010.0,SE,0.89,0.0,0
2013.0,8.0,21.0,20.0,73.0,17.0,25.0,1007.0,SE,28.17,0.0,0
2012.0,2.0,29.0,3.0,190.0,-8.0,-4.0,1021.0,NE,0.89,0.0,0
2013.0,12.0,28.0,4.0,14.0,-18.0,-4.0,1027.0,NW,24.58,0.0,0
2012.0,10.0,8.0,20.0,338.0,14.0,16.0,1016.0,cv,0.89,0.0,0
2010.0,12.0,2.0,20.0,21.0,-15.0,-1.0,1026.0,NW,4.02,0.0,0
2010.0,1.0,16.0,0.0,141.0,-15.0,-11.0,1036.0,cv,2.67,0.0,0
2014.0,9.0,25.0,20.0,147.0,17.0,19.0,1014.0,NE,0.89,0.0,0
2014.0,10.0,30.0,8.0,158.0,8.0,11.0,1024.0,cv,1.35,0.0,0
2012.0,11.0,21.0,23.0,350.0,-1.0,0.0,1019.0,cv,0.89,0.0,0
2013.0,6.0,17.0,22.0,52.0,16.0,27.0,1000.0,SE,22.8,0.0,0
2012.0,11.0,4.0,11.0,22.0,3.0,4.0,1011.0,NW,150.21,0.0,26
2011.0,10.0,21.0,21.0,298.0,11.0,11.0,1019.0,NE,0.89,0.0,0
2014.0,8.0,3.0,21.0,67.0,23.0,27.0,1002.0,SE,3.58,0.0,0
2012.0,11.0,28.0,9.0,13.0,-17.0,1.0,1023.0,NW,113.1,0.0,0
2011.0,4.0,12.0,18.0,88.0,-4.0,23.0,1009.0,SE,33.97,0.0,0
2012.0,11.0,26.0,20.0,44.0,-16.0,4.0,1019.0,SE,11.17,0.0,0
2013.0,10.0,6.0,23.0,210.0,13.0,15.0,1021.0,NW,0.89,0.0,0
2012.0,8.0,17.0,4.0,78.0,20.0,22.0,1009.0,SE,58.11,0.0,0
2011.0,7.0,30.0,22.0,62.0,23.0,26.0,1002.0,SE,21.01,0.0,0
2011.0,11.0,12.0,2.0,73.0,3.0,7.0,1016.0,NW,5.37,0.0,0
2011.0,4.0,12.0,16.0,73.0,-6.0,25.0,1009.0,SE,23.24,0.0,0
2011.0,6.0,26.0,14.0,16.0,15.0,30.0,1001.0,NE,13.86,0.0,0
2010.0,8.0,12.0,20.0,47.0,23.0,27.0,1000.0,SE,18.77,0.0,0
2013.0,2.0,20.0,0.0,77.0,-11.0,-4.0,1028.0,SE,41.14,0.0,0
2012.0,8.0,25.0,16.0,118.0,15.0,29.0,1010.0,SE,11.17,0.0,0
2010.0,5.0,19.0,17.0,21.0,-2.0,33.0,997.0,NW,47.83,0.0,0
2013.0,1.0,7.0,9.0,71.0,-15.0,-7.0,1026.0,NW,21.47,0.0,0
2013.0,3.0,27.0,6.0,171.0,4.0,6.0,1008.0,SE,25.94,0.0,0
2011.0,4.0,27.0,10.0,25.0,-4.0,18.0,1013.0,NE,10.73,0.0,0
2014.0,9.0,10.0,23.0,95.0,16.0,21.0,1015.0,SE,1.79,0.0,0
2014.0,4.0,11.0,9.0,46.0,-1.0,13.0,1021.0,NE,3.58,0.0,0
2010.0,10.0,28.0,19.0,48.0,0.0,13.0,1027.0,SE,14.3,0.0,0
2011.0,8.0,14.0,14.0,107.0,26.0,28.0,1002.0,SE,8.95,0.0,1
2012.0,12.0,18.0,5.0,17.0,-19.0,-10.0,1038.0,NW,4.02,0.0,0
2014.0,5.0,12.0,19.0,52.0,10.0,27.0,999.0,SE,50.07,0.0,0
2013.0,6.0,15.0,18.0,148.0,18.0,30.0,1005.0,SE,8.5,0.0,0
2011.0,9.0,11.0,14.0,58.0,14.0,22.0,1018.0,cv,6.26,0.0,0
2011.0,2.0,4.0,13.0,37.0,-11.0,7.0,1022.0,NE,8.04,0.0,0
2012.0,11.0,28.0,19.0,18.0,-13.0,-1.0,1023.0,NW,173.45,0.0,0
2011.0,11.0,9.0,6.0,22.0,-1.0,3.0,1027.0,NW,21.9,0.0,0
2010.0,6.0,10.0,9.0,42.0,16.0,20.0,1015.0,NW,15.2,0.0,0
2013.0,11.0,14.0,13.0,22.0,-15.0,14.0,1018.0,NW,31.74,0.0,0
2014.0,12.0,11.0,1.0,20.0,-16.0,-1.0,1033.0,NW,134.1,0.0,0
2014.0,9.0,18.0,11.0,78.0,10.0,23.0,1021.0,cv,0.89,0.0,0
2014.0,4.0,21.0,16.0,30.0,-2.0,25.0,1013.0,SE,14.75,0.0,0
2013.0,5.0,7.0,14.0,127.0,13.0,29.0,1014.0,SE,11.18,0.0,0
2010.0,9.0,8.0,6.0,129.0,15.0,17.0,1016.0,SE,0.89,0.0,0
2010.0,10.0,16.0,2.0,133.0,5.0,6.0,1015.0,NW,1.79,0.0,0
2013.0,8.0,13.0,12.0,76.0,22.0,30.0,1004.0,cv,4.45,0.0,0
2010.0,1.0,13.0,21.0,95.0,-19.0,-13.0,1027.0,cv,0.89,0.0,0
2014.0,2.0,27.0,10.0,13.0,-18.0,5.0,1032.0,NW,80.92,0.0,0
2012.0,1.0,1.0,5.0,38.0,-14.0,-4.0,1034.0,NE,10.73,0.0,0
2011.0,8.0,24.0,12.0,134.0,21.0,28.0,1012.0,SE,4.92,0.0,0
2010.0,3.0,10.0,8.0,111.0,-11.0,-4.0,1025.0,cv,1.78,0.0,0
2014.0,9.0,12.0,9.0,59.0,18.0,21.0,1016.0,SE,2.68,0.0,0
2011.0,9.0,25.0,6.0,231.0,11.0,12.0,1016.0,NE,0.89,0.0,0
2012.0,1.0,13.0,23.0,101.0,-13.0,-7.0,1026.0,NW,1.79,0.0,0
2011.0,3.0,12.0,2.0,253.0,-3.0,2.0,1011.0,SE,1.78,0.0,0
2014.0,10.0,18.0,8.0,111.0,7.0,11.0,1018.0,NW,8.5,0.0,0
2013.0,1.0,8.0,22.0,17.0,-23.0,-9.0,1033.0,NW,78.22,0.0,0
2014.0,2.0,17.0,19.0,66.0,-17.0,1.0,1034.0,SE,28.17,0.0,0
2011.0,6.0,18.0,8.0,227.0,21.0,24.0,1007.0,cv,1.34,0.0,0
2012.0,4.0,15.0,7.0,119.0,9.0,14.0,1006.0,NE,1.78,0.0,0
2011.0,1.0,18.0,20.0,28.0,-22.0,-5.0,1032.0,NW,88.95,0.0,0
2011.0,7.0,5.0,20.0,145.0,21.0,26.0,998.0,SE,0.89,0.0,0
2010.0,5.0,2.0,19.0,32.0,-4.0,25.0,1003.0,NW,38.0,0.0,0
2014.0,8.0,9.0,21.0,55.0,18.0,27.0,1005.0,SE,36.66,0.0,0
2012.0,6.0,11.0,12.0,8.0,0.0,32.0,996.0,NW,8.05,0.0,0
2013.0,3.0,25.0,7.0,119.0,-5.0,0.0,1024.0,cv,2.67,0.0,0
2011.0,6.0,21.0,4.0,161.0,18.0,25.0,1003.0,SE,44.26,0.0,0
2013.0,3.0,26.0,2.0,128.0,-8.0,4.0,1017.0,SE,30.41,0.0,0
2011.0,7.0,2.0,1.0,141.0,23.0,24.0,1001.0,SE,0.89,0.0,1
2011.0,1.0,25.0,12.0,23.0,-21.0,-3.0,1035.0,NW,57.23,0.0,0
2012.0,9.0,6.0,12.0,90.0,15.0,23.0,1017.0,cv,4.46,0.0,0
2014.0,9.0,29.0,11.0,77.0,9.0,24.0,1019.0,NE,14.3,0.0,0
2010.0,9.0,1.0,2.0,108.0,20.0,22.0,1012.0,NW,0.89,0.0,0
2012.0,7.0,31.0,20.0,27.0,21.0,21.0,1007.0,NW,16.1,0.0,17
2014.0,11.0,24.0,0.0,240.0,-2.0,-2.0,1027.0,NW,1.79,0.0,0
2014.0,3.0,19.0,12.0,79.0,-9.0,10.0,1022.0,NW,6.26,0.0,0
2010.0,12.0,12.0,2.0,112.0,-11.0,-5.0,1016.0,cv,1.78,0.0,0
2011.0,11.0,24.0,14.0,180.0,-8.0,1.0,1026.0,NE,1.79,0.0,0
2013.0,10.0,27.0,8.0,113.0,2.0,4.0,1019.0,NW,2.67,0.0,0
2012.0,11.0,29.0,14.0,42.0,-19.0,5.0,1022.0,NW,3.58,0.0,0
2014.0,11.0,3.0,2.0,28.0,-5.0,4.0,1022.0,cv,4.91,0.0,0
2014.0,3.0,3.0,17.0,240.0,-8.0,3.0,1020.0,NW,4.92,0.0,0
2010.0,6.0,26.0,21.0,124.0,14.0,26.0,1005.0,SE,23.69,0.0,0
2013.0,10.0,6.0,19.0,188.0,13.0,17.0,1020.0,cv,0.89,0.0,0
2011.0,2.0,7.0,15.0,138.0,-11.0,4.0,1012.0,SE,12.96,0.0,0
2011.0,1.0,5.0,20.0,17.0,-19.0,-5.0,1035.0,NW,252.55,0.0,0
2014.0,4.0,4.0,19.0,14.0,-18.0,18.0,1014.0,NE,21.45,0.0,0
2010.0,6.0,1.0,1.0,177.0,13.0,17.0,1017.0,cv,0.89,0.0,0
2013.0,7.0,30.0,17.0,55.0,20.0,34.0,995.0,SE,11.18,0.0,0
2013.0,8.0,15.0,13.0,94.0,23.0,32.0,1002.0,SE,5.37,0.0,0
2012.0,5.0,9.0,12.0,146.0,8.0,27.0,1014.0,SE,6.71,0.0,0
2010.0,5.0,30.0,17.0,29.0,11.0,24.0,1008.0,NE,12.96,0.0,0
2014.0,8.0,26.0,5.0,23.0,13.0,16.0,1013.0,NW,6.71,0.0,0
2013.0,9.0,30.0,8.0,98.0,15.0,18.0,1020.0,SE,3.57,0.0,0
2011.0,4.0,29.0,19.0,172.0,13.0,15.0,999.0,SE,31.3,0.0,0
2012.0,7.0,12.0,16.0,9.0,20.0,32.0,997.0,cv,1.78,0.0,0
2011.0,12.0,7.0,18.0,16.0,-13.0,1.0,1034.0,NW,75.11,0.0,0
2014.0,2.0,21.0,22.0,340.0,-7.0,-2.0,1029.0,NW,3.13,0.0,0
2010.0,12.0,10.0,1.0,218.0,-7.0,-2.0,1003.0,NW,12.08,0.0,0
2013.0,7.0,27.0,17.0,112.0,23.0,25.0,999.0,SE,4.47,0.0,0
2010.0,2.0,10.0,8.0,9.0,-23.0,-4.0,1032.0,NE,58.56,0.0,0
2010.0,8.0,8.0,6.0,63.0,19.0,21.0,1005.0,cv,2.68,0.0,0
2014.0,11.0,25.0,23.0,342.0,0.0,2.0,1016.0,SE,7.16,0.0,0
2013.0,3.0,6.0,13.0,233.0,-6.0,10.0,1012.0,cv,0.89,0.0,0
2014.0,8.0,16.0,9.0,49.0,18.0,26.0,1009.0,NE,3.58,0.0,0
2012.0,7.0,25.0,4.0,60.0,23.0,25.0,1008.0,SE,23.71,0.0,0
2010.0,6.0,20.0,20.0,71.0,17.0,28.0,1005.0,SE,21.46,0.0,0
2013.0,11.0,23.0,18.0,249.0,-7.0,12.0,1019.0,NW,3.13,0.0,0
2013.0,8.0,22.0,17.0,139.0,21.0,26.0,1008.0,SE,4.92,0.0,0
2014.0,9.0,2.0,21.0,10.0,16.0,21.0,1012.0,NE,4.92,0.0,0
2010.0,11.0,17.0,4.0,220.0,-4.0,-3.0,1023.0,cv,0.89,0.0,0
2014.0,1.0,19.0,8.0,143.0,-7.0,-3.0,1025.0,cv,1.78,0.0,0
2013.0,9.0,6.0,0.0,62.0,14.0,18.0,1016.0,SE,0.89,0.0,0
2012.0,4.0,9.0,12.0,171.0,1.0,23.0,1012.0,SE,12.97,0.0,0
2013.0,10.0,31.0,3.0,192.0,0.0,2.0,1027.0,NW,1.79,0.0,0
2012.0,1.0,6.0,12.0,87.0,-14.0,-3.0,1038.0,SE,11.18,0.0,0
2011.0,11.0,20.0,22.0,172.0,-6.0,-2.0,1031.0,NE,2.67,0.0,0
2011.0,5.0,7.0,22.0,55.0,5.0,18.0,1010.0,SE,25.04,0.0,0
2012.0,5.0,2.0,1.0,75.0,8.0,16.0,1010.0,SE,1.79,0.0,0
2012.0,9.0,21.0,5.0,174.0,15.0,18.0,1012.0,SE,1.79,0.0,0
2014.0,8.0,3.0,10.0,74.0,24.0,32.0,1001.0,cv,0.45,0.0,0
2012.0,3.0,15.0,4.0,46.0,-10.0,-4.0,1027.0,NW,0.89,0.0,0
2014.0,1.0,2.0,6.0,166.0,-7.0,-2.0,1020.0,SE,3.58,0.0,0
2011.0,5.0,28.0,9.0,154.0,18.0,24.0,1011.0,SE,6.71,0.0,0
2014.0,4.0,22.0,14.0,170.0,0.0,27.0,1011.0,SE,9.84,0.0,0
2014.0,5.0,2.0,5.0,34.0,-2.0,13.0,1013.0,NW,126.04,0.0,0
2014.0,4.0,6.0,18.0,45.0,-11.0,22.0,1013.0,SE,40.22,0.0,0
2010.0,2.0,23.0,22.0,274.0,-5.0,0.0,1004.0,cv,0.45,0.0,0
2012.0,8.0,25.0,15.0,120.0,14.0,29.0,1011.0,SE,7.15,0.0,0
2014.0,4.0,24.0,13.0,128.0,13.0,22.0,1015.0,SE,3.13,0.0,0
2013.0,3.0,10.0,18.0,59.0,-16.0,9.0,1024.0,SE,50.07,0.0,0
2014.0,6.0,4.0,15.0,47.0,13.0,30.0,1004.0,SE,9.39,0.0,0
2013.0,8.0,11.0,0.0,74.0,23.0,26.0,1006.0,cv,0.89,0.0,0
2012.0,8.0,31.0,20.0,160.0,23.0,27.0,1010.0,SE,36.2,0.0,0
2011.0,6.0,2.0,9.0,99.0,12.0,26.0,1006.0,SE,3.58,0.0,0
2014.0,4.0,29.0,6.0,83.0,7.0,11.0,1016.0,NE,0.89,0.0,0
2014.0,3.0,5.0,4.0,14.0,-17.0,-6.0,1030.0,NE,0.89,0.0,0
2013.0,11.0,7.0,12.0,24.0,-14.0,14.0,1021.0,SE,4.02,0.0,0
2011.0,11.0,7.0,0.0,111.0,3.0,5.0,1028.0,cv,0.89,0.0,0
2012.0,12.0,16.0,0.0,335.0,0.0,1.0,1028.0,cv,0.89,0.0,0
2011.0,12.0,13.0,8.0,83.0,-2.0,1.0,1025.0,SE,5.37,0.0,0
2012.0,2.0,5.0,4.0,119.0,-13.0,-4.0,1020.0,cv,0.45,0.0,0
2011.0,10.0,13.0,7.0,108.0,13.0,14.0,1012.0,NW,7.15,0.0,3
2014.0,5.0,29.0,9.0,75.0,12.0,30.0,998.0,NE,3.13,0.0,0
2011.0,4.0,24.0,23.0,41.0,2.0,12.0,1006.0,SE,11.63,0.0,0
2010.0,3.0,6.0,9.0,23.0,-22.0,-3.0,1036.0,NE,80.91,0.0,0
2010.0,10.0,27.0,20.0,112.0,0.0,4.0,1028.0,cv,2.67,0.0,0
2014.0,4.0,13.0,18.0,159.0,4.0,22.0,1015.0,SE,29.04,0.0,0
2014.0,11.0,26.0,1.0,299.0,-1.0,1.0,1016.0,cv,0.89,0.0,0
2010.0,11.0,20.0,10.0,200.0,-1.0,8.0,1013.0,NW,21.46,0.0,0
2013.0,1.0,23.0,20.0,336.0,-7.0,-7.0,1019.0,cv,0.89,0.0,0
2010.0,5.0,7.0,21.0,30.0,2.0,19.0,1006.0,NW,80.46,0.0,0
2010.0,7.0,28.0,1.0,150.0,24.0,28.0,1002.0,SE,63.49,0.0,0
2013.0,2.0,6.0,19.0,8.0,-26.0,-7.0,1032.0,NW,77.32,0.0,0
2013.0,1.0,11.0,20.0,325.0,-11.0,-7.0,1025.0,cv,1.79,0.0,0
2011.0,11.0,5.0,18.0,23.0,5.0,11.0,1027.0,NW,2.68,0.0,0
2010.0,8.0,8.0,23.0,221.0,22.0,26.0,1005.0,cv,0.89,0.0,0
2011.0,1.0,21.0,12.0,29.0,-20.0,-1.0,1028.0,NW,3.13,0.0,0
2010.0,3.0,16.0,19.0,62.0,-10.0,3.0,1022.0,NW,11.63,0.0,0
2012.0,7.0,2.0,19.0,21.0,13.0,32.0,996.0,SE,12.96,0.0,0
2014.0,9.0,13.0,13.0,46.0,14.0,26.0,1014.0,SE,13.86,0.0,0
2013.0,8.0,21.0,2.0,117.0,22.0,24.0,1008.0,cv,1.78,0.0,0
2010.0,1.0,8.0,12.0,198.0,-16.0,-9.0,1028.0,SE,3.13,0.0,0
2013.0,5.0,4.0,6.0,98.0,8.0,12.0,1018.0,NE,1.79,0.0,0
2012.0,5.0,16.0,4.0,44.0,3.0,12.0,1003.0,NW,12.96,0.0,0
2012.0,1.0,11.0,0.0,17.0,-18.0,-5.0,1040.0,NE,7.15,0.0,0
2014.0,8.0,16.0,3.0,88.0,18.0,20.0,1007.0,NW,1.79,0.0,0
2011.0,1.0,23.0,5.0,11.0,-22.0,-8.0,1032.0,NW,121.15,0.0,0
2014.0,9.0,13.0,11.0,60.0,14.0,25.0,1015.0,SE,6.71,0.0,0
2012.0,1.0,28.0,8.0,60.0,-11.0,-6.0,1031.0,cv,0.89,0.0,0
2011.0,2.0,18.0,9.0,46.0,-12.0,0.0,1029.0,NW,13.41,0.0,0
2012.0,1.0,23.0,5.0,284.0,-23.0,-15.0,1031.0,NW,1.79,0.0,0
2014.0,11.0,2.0,16.0,10.0,-12.0,15.0,1022.0,NW,218.13,0.0,0
2013.0,4.0,7.0,9.0,67.0,-2.0,7.0,1011.0,SE,58.56,0.0,0
2014.0,2.0,19.0,21.0,89.0,-12.0,-2.0,1029.0,SE,20.11,0.0,0
2010.0,11.0,6.0,0.0,238.0,3.0,5.0,1018.0,NW,1.79,0.0,0
2012.0,2.0,23.0,13.0,15.0,-19.0,5.0,1026.0,NW,1.79,0.0,0
2014.0,8.0,11.0,0.0,86.0,19.0,24.0,1004.0,NW,1.79,0.0,0
2013.0,11.0,8.0,18.0,191.0,-1.0,7.0,1019.0,SE,0.89,0.0,0
2011.0,11.0,17.0,2.0,93.0,3.0,7.0,1026.0,cv,1.78,0.0,2
2011.0,12.0,6.0,17.0,189.0,0.0,1.0,1030.0,SE,2.68,0.0,0
2013.0,9.0,20.0,17.0,16.0,14.0,25.0,1013.0,SE,6.26,0.0,0
2010.0,5.0,16.0,21.0,47.0,14.0,15.0,1014.0,SE,95.22,0.0,6
2011.0,9.0,2.0,4.0,43.0,16.0,17.0,1010.0,cv,1.78,0.0,0
2014.0,12.0,11.0,5.0,14.0,-16.0,-3.0,1034.0,NW,156.01,0.0,0
2011.0,6.0,3.0,5.0,23.0,6.0,23.0,1004.0,NE,12.96,0.0,0
2010.0,8.0,10.0,19.0,154.0,21.0,27.0,1005.0,SE,23.25,0.0,0
2010.0,1.0,31.0,5.0,16.0,-17.0,1.0,1023.0,NW,105.47,0.0,0
2010.0,12.0,31.0,20.0,17.0,-20.0,-6.0,1031.0,NW,543.59,0.0,0
2010.0,5.0,12.0,3.0,37.0,6.0,12.0,1019.0,SE,22.36,0.0,0
2014.0,3.0,12.0,8.0,11.0,-19.0,6.0,1027.0,NW,27.71,0.0,0
2014.0,4.0,8.0,8.0,181.0,4.0,13.0,1016.0,cv,0.89,0.0,0
2011.0,11.0,18.0,15.0,40.0,0.0,15.0,1013.0,SE,1.79,0.0,0
2010.0,10.0,23.0,13.0,252.0,12.0,16.0,1018.0,cv,0.89,0.0,0
2012.0,7.0,17.0,2.0,61.0,19.0,25.0,1009.0,SE,1.79,0.0,0
2012.0,11.0,9.0,15.0,71.0,1.0,13.0,1024.0,SE,5.37,0.0,0
2011.0,8.0,9.0,10.0,217.0,25.0,30.0,1003.0,cv,1.78,0.0,0
2012.0,10.0,3.0,0.0,269.0,14.0,15.0,1012.0,cv,2.23,0.0,0
2011.0,6.0,11.0,19.0,27.0,15.0,22.0,1004.0,SE,1.79,0.0,0
2014.0,1.0,13.0,23.0,299.0,-19.0,-8.0,1032.0,NE,1.79,0.0,0
2012.0,5.0,30.0,19.0,9.0,2.0,24.0,1015.0,NE,1.79,0.0,0
2013.0,10.0,13.0,8.0,45.0,8.0,15.0,1019.0,NE,8.05,0.0,0
2010.0,1.0,14.0,2.0,174.0,-20.0,-15.0,1025.0,NW,0.89,0.0,0
2014.0,12.0,19.0,12.0,17.0,-16.0,5.0,1024.0,NW,64.37,0.0,0
2012.0,7.0,5.0,1.0,75.0,19.0,24.0,1003.0,SE,46.04,0.0,0
2010.0,7.0,25.0,9.0,231.0,24.0,29.0,1011.0,cv,1.78,0.0,0
2014.0,7.0,4.0,7.0,226.0,23.0,25.0,1004.0,NW,9.82,0.0,0
2014.0,7.0,16.0,19.0,60.0,20.0,26.0,1003.0,SE,21.45,0.0,1
2014.0,4.0,22.0,23.0,64.0,7.0,19.0,1011.0,SE,48.29,0.0,0
2011.0,10.0,22.0,12.0,287.0,11.0,18.0,1018.0,NW,6.71,0.0,0
2011.0,12.0,7.0,4.0,287.0,-1.0,0.0,1031.0,cv,0.45,2.0,0
2011.0,4.0,28.0,12.0,99.0,2.0,20.0,1006.0,cv,3.58,0.0,0
2013.0,8.0,6.0,0.0,55.0,22.0,25.0,998.0,NE,2.68,0.0,0
2012.0,8.0,24.0,4.0,88.0,17.0,18.0,1014.0,cv,2.67,0.0,0
2012.0,2.0,9.0,7.0,38.0,-20.0,-11.0,1027.0,cv,0.89,0.0,0
2010.0,5.0,1.0,8.0,89.0,0.0,16.0,1009.0,cv,0.89,0.0,0
2014.0,10.0,21.0,2.0,36.0,6.0,13.0,1025.0,SE,15.2,0.0,0
2011.0,1.0,19.0,13.0,21.0,-22.0,-2.0,1031.0,NW,27.71,0.0,0
2011.0,12.0,22.0,9.0,24.0,-17.0,-1.0,1035.0,NW,40.23,0.0,0
2013.0,6.0,16.0,10.0,165.0,19.0,24.0,1004.0,SE,18.78,0.0,0
2014.0,7.0,14.0,15.0,36.0,14.0,36.0,1001.0,SE,10.28,0.0,0
