age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,predclass
47.0,Local-gov,Masters,14.0,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,35.0,United-States,>50K
57.0,Private,Masters,14.0,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,80.0,United-States,<=50K
23.0,Private,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Other-relative,White,Female,0,0,35.0,United-States,<=50K
36.0,Local-gov,HS-grad,9.0,Never-married,Other-service,Not-in-family,White,Male,0,0,40.0,United-States,<=50K
52.0,Private,Some-college,10.0,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,60.0,United-States,<=50K
24.0,Local-gov,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40.0,United-States,<=50K
30.0,Private,Assoc-voc,11.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55.0,United-States,<=50K
42.0,Private,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40.0,United-States,>50K
31.0,Private,HS-grad,9.0,Never-married,Farming-fishing,Not-in-family,White,Male,0,2001,40.0,United-States,<=50K
47.0,Private,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40.0,United-States,<=50K
38.0,Private,Some-college,10.0,Married-civ-spouse,Other-service,Wife,Black,Female,0,0,40.0,United-States,<=50K
17.0,Private,10th,6.0,Married-civ-spouse,Sales,Own-child,White,Female,0,0,30.0,United-States,<=50K
20.0,Private,Some-college,10.0,Never-married,Prof-specialty,Own-child,White,Male,0,0,20.0,United-States,<=50K
23.0,Private,Some-college,10.0,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40.0,United-States,<=50K
19.0,Private,Some-college,10.0,Never-married,Sales,Own-child,White,Female,0,0,20.0,United-States,<=50K
34.0,Private,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40.0,United-States,<=50K
52.0,Private,Bachelors,13.0,Married-spouse-absent,Other-service,Other-relative,Black,Female,0,0,40.0,Haiti,<=50K
19.0,Private,HS-grad,9.0,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,70.0,United-States,<=50K
52.0,Private,10th,6.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40.0,United-States,<=50K
39.0,Private,Assoc-voc,11.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40.0,United-States,<=50K
27.0,Private,HS-grad,9.0,Separated,Handlers-cleaners,Unmarried,White,Male,0,0,40.0,United-States,<=50K
56.0,State-gov,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40.0,United-States,<=50K
39.0,Private,Masters,14.0,Never-married,Sales,Not-in-family,White,Male,0,2444,45.0,United-States,>50K
50.0,Private,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40.0,United-States,<=50K
55.0,Self-emp-not-inc,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,40.0,United-States,>50K
43.0,Self-emp-not-inc,11th,7.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,60.0,United-States,<=50K
17.0,Private,10th,6.0,Never-married,Sales,Own-child,White,Male,0,0,5.0,United-States,<=50K
61.0,Private,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40.0,United-States,<=50K
58.0,Private,7th-8th,4.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50.0,United-States,<=50K
47.0,Local-gov,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,3137,0,40.0,United-States,<=50K
30.0,Private,HS-grad,9.0,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40.0,United-States,<=50K
38.0,Private,Some-college,10.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40.0,United-States,<=50K
47.0,Private,10th,6.0,Divorced,Sales,Unmarried,White,Female,0,0,30.0,United-States,<=50K
27.0,Private,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,55.0,United-States,>50K
64.0,Local-gov,HS-grad,9.0,Widowed,Other-service,Unmarried,White,Female,0,0,40.0,United-States,<=50K
71.0,Private,HS-grad,9.0,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,40.0,United-States,<=50K
22.0,Private,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,55.0,United-States,<=50K
27.0,Private,Bachelors,13.0,Never-married,Tech-support,Not-in-family,White,Male,0,0,45.0,United-States,<=50K
28.0,Private,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,43.0,United-States,<=50K
22.0,Private,HS-grad,9.0,Never-married,Other-service,Unmarried,White,Female,0,0,35.0,United-States,<=50K
30.0,Federal-gov,Assoc-acdm,12.0,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40.0,United-States,<=50K
40.0,Private,Assoc-acdm,12.0,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,50.0,United-States,<=50K
28.0,Private,Bachelors,13.0,Never-married,Sales,Other-relative,White,Female,0,0,45.0,United-States,<=50K
68.0,Private,Some-college,10.0,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,30.0,United-States,<=50K
26.0,Local-gov,Bachelors,13.0,Never-married,Prof-specialty,Own-child,Black,Female,0,0,35.0,United-States,<=50K
39.0,Private,HS-grad,9.0,Never-married,Sales,Unmarried,Black,Female,0,0,40.0,United-States,<=50K
18.0,Private,HS-grad,9.0,Never-married,Handlers-cleaners,Other-relative,White,Female,0,0,28.0,United-States,<=50K
46.0,Self-emp-inc,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0,0,52.0,United-States,<=50K
44.0,State-gov,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40.0,United-States,>50K
53.0,Private,Some-college,10.0,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,50.0,United-States,>50K
34.0,Self-emp-not-inc,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40.0,United-States,<=50K
38.0,Private,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,15024,0,40.0,United-States,>50K
21.0,Private,HS-grad,9.0,Never-married,Farming-fishing,Own-child,White,Male,0,0,24.0,United-States,<=50K
49.0,Self-emp-inc,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0,0,52.0,United-States,>50K
26.0,Federal-gov,HS-grad,9.0,Divorced,Adm-clerical,Own-child,White,Female,0,0,40.0,United-States,<=50K
47.0,Private,Assoc-voc,11.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40.0,United-States,>50K
54.0,Private,HS-grad,9.0,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40.0,United-States,<=50K
60.0,Local-gov,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40.0,United-States,>50K
18.0,Private,HS-grad,9.0,Never-married,Adm-clerical,Own-child,White,Female,0,0,40.0,United-States,<=50K
28.0,Private,11th,7.0,Divorced,Sales,Own-child,White,Male,0,0,40.0,United-States,<=50K
54.0,Self-emp-not-inc,7th-8th,4.0,Divorced,Transport-moving,Not-in-family,White,Male,0,0,45.0,Cuba,<=50K
21.0,Private,Some-college,10.0,Never-married,Other-service,Not-in-family,White,Female,0,0,30.0,United-States,<=50K
39.0,Private,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,45.0,United-States,<=50K
66.0,Local-gov,7th-8th,4.0,Widowed,Other-service,Not-in-family,White,Female,0,0,20.0,United-States,<=50K
24.0,Private,HS-grad,9.0,Never-married,Transport-moving,Not-in-family,White,Female,0,0,50.0,United-States,<=50K
44.0,Private,Assoc-acdm,12.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,54.0,United-States,>50K
40.0,Private,Bachelors,13.0,Married-spouse-absent,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,13550,0,40.0,Cambodia,>50K
61.0,Self-emp-inc,Prof-school,15.0,Separated,Prof-specialty,Not-in-family,White,Male,0,0,40.0,United-States,>50K
23.0,Private,10th,6.0,Married-civ-spouse,Machine-op-inspct,Own-child,Asian-Pac-Islander,Female,0,0,40.0,Vietnam,<=50K
47.0,Private,Some-college,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40.0,United-States,>50K
29.0,Self-emp-not-inc,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0,0,35.0,United-States,<=50K
27.0,Private,HS-grad,9.0,Never-married,Other-service,Not-in-family,White,Female,0,0,40.0,United-States,<=50K
44.0,Private,Assoc-acdm,12.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40.0,United-States,>50K
23.0,Private,11th,7.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55.0,United-States,<=50K
33.0,State-gov,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,48.0,United-States,>50K
61.0,Self-emp-inc,Bachelors,13.0,Separated,Sales,Not-in-family,White,Female,0,0,30.0,United-States,<=50K
46.0,Private,Bachelors,13.0,Never-married,Other-service,Not-in-family,White,Male,0,0,40.0,United-States,<=50K
42.0,Private,Some-college,10.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40.0,United-States,<=50K
22.0,Private,Some-college,10.0,Never-married,Other-service,Unmarried,Black,Female,0,0,30.0,United-States,<=50K
28.0,Private,HS-grad,9.0,Never-married,Craft-repair,Not-in-family,White,Male,0,0,35.0,United-States,<=50K
35.0,Private,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50.0,United-States,>50K
29.0,Self-emp-not-inc,Bachelors,13.0,Never-married,Prof-specialty,Other-relative,White,Male,0,0,40.0,United-States,<=50K
47.0,Self-emp-not-inc,Some-college,10.0,Widowed,Other-service,Unmarried,White,Female,0,0,35.0,United-States,<=50K
35.0,Private,HS-grad,9.0,Never-married,Transport-moving,Own-child,Asian-Pac-Islander,Male,0,0,60.0,United-States,<=50K
26.0,Private,HS-grad,9.0,Never-married,Other-service,Own-child,White,Male,0,0,40.0,United-States,<=50K
67.0,Private,11th,7.0,Widowed,Adm-clerical,Unmarried,White,Female,0,0,20.0,United-States,<=50K
43.0,Private,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,50.0,United-States,>50K
28.0,Private,HS-grad,9.0,Never-married,Other-service,Not-in-family,White,Male,0,0,60.0,United-States,<=50K
22.0,Private,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,30.0,United-States,<=50K
60.0,Private,HS-grad,9.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40.0,United-States,>50K
39.0,Private,Doctorate,16.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45.0,United-States,>50K
49.0,State-gov,Some-college,10.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40.0,United-States,<=50K
48.0,Private,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45.0,United-States,<=50K
36.0,State-gov,Some-college,10.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,7298,0,39.0,United-States,>50K
43.0,Federal-gov,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40.0,United-States,<=50K
23.0,Private,Some-college,10.0,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,42.0,United-States,<=50K
28.0,Private,Some-college,10.0,Married-civ-spouse,Adm-clerical,Own-child,White,Female,0,0,40.0,United-States,<=50K
46.0,Private,Masters,14.0,Married-spouse-absent,Exec-managerial,Not-in-family,White,Male,0,0,70.0,United-States,>50K
41.0,State-gov,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,40.0,United-States,<=50K
28.0,Local-gov,Assoc-voc,11.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,7688,0,36.0,United-States,>50K
38.0,Private,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40.0,United-States,>50K
19.0,Private,HS-grad,9.0,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,28.0,United-States,<=50K
19.0,Private,Some-college,10.0,Never-married,Sales,Own-child,White,Female,0,0,30.0,United-States,<=50K
19.0,Private,Some-college,10.0,Never-married,Prof-specialty,Own-child,White,Male,0,0,11.0,United-States,<=50K
39.0,Private,Assoc-voc,11.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1628,48.0,United-States,<=50K
48.0,Private,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,40.0,United-States,>50K
60.0,Private,Assoc-voc,11.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60.0,United-States,<=50K
30.0,Private,11th,7.0,Married-civ-spouse,Sales,Husband,White,Male,0,0,40.0,United-States,<=50K
26.0,State-gov,Assoc-acdm,12.0,Never-married,Adm-clerical,Own-child,Black,Female,0,0,8.0,United-States,<=50K
58.0,Private,HS-grad,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40.0,United-States,<=50K
38.0,Private,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40.0,United-States,>50K
35.0,Private,HS-grad,9.0,Never-married,Sales,Not-in-family,White,Male,4787,0,40.0,United-States,>50K
22.0,State-gov,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,20.0,United-States,<=50K
52.0,Private,11th,7.0,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40.0,United-States,<=50K
22.0,Federal-gov,Bachelors,13.0,Never-married,Tech-support,Own-child,White,Male,0,0,8.0,United-States,<=50K
18.0,Private,Some-college,10.0,Never-married,Other-service,Own-child,White,Female,0,0,24.0,United-States,<=50K
53.0,Private,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1902,40.0,United-States,>50K
26.0,Private,Assoc-acdm,12.0,Divorced,Prof-specialty,Unmarried,White,Female,0,0,45.0,United-States,<=50K
44.0,Self-emp-not-inc,Bachelors,13.0,Never-married,Sales,Not-in-family,White,Male,0,0,42.0,United-States,<=50K
43.0,Private,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40.0,United-States,>50K
25.0,Private,Assoc-acdm,12.0,Never-married,Tech-support,Not-in-family,White,Female,0,0,45.0,United-States,<=50K
55.0,Private,HS-grad,9.0,Divorced,Other-service,Unmarried,White,Female,0,0,40.0,United-States,<=50K
38.0,Private,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,50.0,United-States,>50K
19.0,Private,HS-grad,9.0,Never-married,Adm-clerical,Own-child,White,Male,0,0,40.0,United-States,<=50K
30.0,Private,Some-college,10.0,Never-married,Adm-clerical,Unmarried,White,Female,0,0,30.0,United-States,<=50K
25.0,Private,11th,7.0,Separated,Machine-op-inspct,Not-in-family,Black,Male,0,0,35.0,United-States,<=50K
54.0,Self-emp-not-inc,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0,0,60.0,United-States,<=50K
62.0,Federal-gov,HS-grad,9.0,Widowed,Adm-clerical,Unmarried,White,Female,0,0,40.0,United-States,<=50K
25.0,Private,Some-college,10.0,Never-married,Tech-support,Own-child,White,Female,0,0,40.0,United-States,<=50K
52.0,Private,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,38.0,United-States,>50K
57.0,Private,1st-4th,2.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40.0,Italy,<=50K
40.0,Private,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0,0,60.0,United-States,<=50K
38.0,Private,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,48.0,United-States,>50K
28.0,Private,Assoc-voc,11.0,Never-married,Other-service,Not-in-family,White,Female,0,0,40.0,United-States,<=50K
46.0,Private,HS-grad,9.0,Never-married,Adm-clerical,Unmarried,White,Female,0,0,37.0,United-States,<=50K
21.0,Private,Some-college,10.0,Never-married,Sales,Other-relative,White,Male,0,0,64.0,United-States,<=50K
44.0,Private,Bachelors,13.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40.0,United-States,>50K
27.0,Private,HS-grad,9.0,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,50.0,United-States,<=50K
18.0,Private,12th,8.0,Never-married,Other-service,Own-child,White,Male,0,0,20.0,United-States,<=50K
41.0,Private,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0,0,40.0,United-States,<=50K
21.0,Private,HS-grad,9.0,Never-married,Craft-repair,Own-child,White,Male,0,0,40.0,United-States,<=50K
52.0,Private,Assoc-voc,11.0,Divorced,Other-service,Not-in-family,White,Male,0,0,32.0,United-States,<=50K
53.0,Local-gov,HS-grad,9.0,Married-civ-spouse,Other-service,Husband,White,Male,0,2002,45.0,United-States,<=50K
25.0,Local-gov,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40.0,United-States,<=50K
24.0,Private,HS-grad,9.0,Never-married,Transport-moving,Not-in-family,White,Male,0,0,40.0,United-States,<=50K
38.0,Private,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,7298,0,40.0,United-States,>50K
44.0,Private,HS-grad,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,0,1504,45.0,United-States,<=50K
49.0,Federal-gov,Masters,14.0,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,56.0,United-States,>50K
35.0,Private,Some-college,10.0,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,60.0,United-States,<=50K
26.0,Private,Assoc-acdm,12.0,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,8.0,United-States,<=50K
55.0,Self-emp-not-inc,Some-college,10.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,99.0,United-States,<=50K
42.0,Private,HS-grad,9.0,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40.0,United-States,<=50K
50.0,Private,HS-grad,9.0,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40.0,United-States,<=50K
43.0,Private,Some-college,10.0,Married-civ-spouse,Prof-specialty,Wife,Other,Female,0,0,6.0,Puerto-Rico,<=50K
27.0,Private,Bachelors,13.0,Never-married,Sales,Own-child,White,Male,0,0,40.0,United-States,<=50K
41.0,Self-emp-not-inc,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,55.0,United-States,>50K
31.0,Private,7th-8th,4.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40.0,United-States,<=50K
26.0,Private,Bachelors,13.0,Never-married,Craft-repair,Not-in-family,White,Male,3325,0,40.0,United-States,<=50K
31.0,Private,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,43.0,United-States,>50K
21.0,Private,Assoc-voc,11.0,Never-married,Other-service,Own-child,White,Female,0,0,40.0,United-States,<=50K
43.0,Federal-gov,Some-college,10.0,Divorced,Handlers-cleaners,Not-in-family,Asian-Pac-Islander,Male,0,0,40.0,United-States,<=50K
44.0,Private,Bachelors,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50.0,United-States,>50K
31.0,Private,Prof-school,15.0,Divorced,Prof-specialty,Not-in-family,White,Male,14084,0,50.0,United-States,>50K
41.0,Private,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,45.0,United-States,>50K
69.0,Private,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,3.0,United-States,<=50K
68.0,Private,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,3818,0,40.0,United-States,<=50K
78.0,Self-emp-inc,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,2392,40.0,United-States,>50K
35.0,Private,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55.0,Iran,>50K
33.0,Local-gov,HS-grad,9.0,Married-civ-spouse,Other-service,Husband,Black,Male,2105,0,40.0,United-States,<=50K
51.0,Local-gov,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40.0,United-States,<=50K
35.0,Private,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,2885,0,40.0,United-States,<=50K
28.0,State-gov,Bachelors,13.0,Never-married,Prof-specialty,Own-child,White,Male,6849,0,40.0,United-States,<=50K
36.0,Private,Bachelors,13.0,Widowed,Prof-specialty,Unmarried,White,Female,0,0,44.0,United-States,<=50K
53.0,Private,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40.0,United-States,<=50K
74.0,Private,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,50.0,United-States,>50K
46.0,Private,Some-college,10.0,Married-civ-spouse,Farming-fishing,Wife,White,Female,0,0,20.0,United-States,<=50K
36.0,Private,Masters,14.0,Never-married,Prof-specialty,Own-child,White,Male,0,0,40.0,United-States,<=50K
50.0,Private,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50.0,United-States,<=50K
56.0,Private,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,2907,0,52.0,Cuba,<=50K
46.0,Local-gov,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,Black,Female,0,0,40.0,United-States,<=50K
17.0,Local-gov,12th,8.0,Never-married,Adm-clerical,Own-child,White,Female,0,0,12.0,United-States,<=50K
54.0,Private,Some-college,10.0,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40.0,United-States,<=50K
23.0,Private,HS-grad,9.0,Never-married,Other-service,Own-child,Black,Male,0,0,25.0,United-States,<=50K
